EA_CD,SBRB_NM
19915703,WALLACEDENE
19915740,WALLACEDENE
19915896,BOTHASIG
19915866,BOTHASIG
19915619,BOTHASIG
19915950,BOTHASIG
19915821,BOTHASIG
19915856,BOTHASIG
19915825,BOTHASIG
19915622,BOTHASIG
19915857,BOTHASIG
19915863,BOTHASIG
19915862,BOTHASIG
19915859,BOTHASIG
19916006,BOTHASIG
19915858,BOTHASIG
19915865,BOTHASIG
19915864,BOTHASIG
19915826,BOTHASIG
19915617,BOTHASIG
19915196,SONNEKUIL
19913228,SONEIKE I
19913225,BRANTWOOD
19910436,NOORDHOEK
19910437,NOORDHOEK
19910434,NOORDHOEK
19910428,NOORDHOEK
19910439,NOORDHOEK
19910584,NOORDHOEK
19914028,HANOVER PARK
19914104,HANOVER PARK
19912517,HANOVER PARK
19912518,HANOVER PARK
19914033,HANOVER PARK
19914026,HANOVER PARK
19911114,STRANDFONTEIN
19911115,STRANDFONTEIN
19911016,STRANDFONTEIN
19911111,STRANDFONTEIN
19911105,STRANDFONTEIN
19911113,STRANDFONTEIN
19911122,STRANDFONTEIN
19911132,STRANDFONTEIN
19911134,STRANDFONTEIN
19911130,STRANDFONTEIN
19911112,STRANDFONTEIN
19911240,STRANDFONTEIN
19911106,STRANDFONTEIN
19911238,STRANDFONTEIN
19911243,STRANDFONTEIN
19911107,STRANDFONTEIN
19911019,STRANDFONTEIN
19911126,STRANDFONTEIN
19915179,GOODWOOD ESTATE
19915178,GOODWOOD ESTATE
19915173,GOODWOOD ESTATE
19915176,GOODWOOD ESTATE
19915171,GOODWOOD ESTATE
19915265,RUWARI
19913774,HEIDEVELD
19913772,HEIDEVELD
19913645,HEIDEVELD
19913773,HEIDEVELD
19913771,HEIDEVELD
19914075,MANENBERG
19913622,MANENBERG
19913597,MANENBERG
19913625,MANENBERG
19914080,MANENBERG
19913643,MANENBERG
19913607,MANENBERG
19913614,MANENBERG
19914073,MANENBERG
19914074,MANENBERG
19913596,MANENBERG
19913605,MANENBERG
19913613,MANENBERG
19914334,MANENBERG
19914333,MANENBERG
19913611,MANENBERG
19913617,MANENBERG
19913621,MANENBERG
19914335,MANENBERG
19913642,MANENBERG
19914078,MANENBERG
19913624,MANENBERG
19913629,MANENBERG
19914072,MANENBERG
19914332,MANENBERG
19916233,PARKLANDS
19916163,PARKLANDS
19916198,PARKLANDS
19916141,PARKLANDS
19916224,PARKLANDS
19916238,PARKLANDS
19916251,PARKLANDS
19916205,PARKLANDS
19916230,PARKLANDS
19916216,PARKLANDS
19916156,PARKLANDS
19916203,PARKLANDS
19916183,PARKLANDS
19916199,PARKLANDS
19916235,PARKLANDS
19916208,PARKLANDS
19916242,PARKLANDS
19916190,PARKLANDS
19916182,PARKLANDS
19916160,PARKLANDS
19916146,PARKLANDS
19916249,PARKLANDS
19916167,PARKLANDS
19916177,PARKLANDS
19916179,PARKLANDS
19916175,PARKLANDS
19915091,DE LA HAYE
19915094,DE LA HAYE
19915093,DE LA HAYE
19914721,PINELANDS
19910873,PINELANDS
19910879,PINELANDS
19910893,PINELANDS
19914723,PINELANDS
19914728,PINELANDS
19914734,PINELANDS
19910896,PINELANDS
19914725,PINELANDS
19910882,PINELANDS
19910890,PINELANDS
19914726,PINELANDS
19914590,CAPE TOWN AIRPORT
19914589,CAPE TOWN AIRPORT
19914587,CAPE TOWN AIRPORT
19914588,CAPE TOWN AIRPORT
19914147,CAPE TOWN AIRPORT
19914151,CAPE TOWN AIRPORT
19914143,CAPE TOWN AIRPORT
19914152,CAPE TOWN AIRPORT
19910196,LWANDLE
19910521,LWANDLE
19910522,LWANDLE
19915632,PANORAMA
19915633,PANORAMA
19915678,PANORAMA
19915677,PANORAMA
19914585,PANORAMA
19915631,PANORAMA
19910011,SIMON'S TOWN
19910012,SIMON'S TOWN
19910016,SIMON'S TOWN
19910063,SIMON'S TOWN
19910015,SIMON'S TOWN
19910070,SIMON'S TOWN
19910058,SIMON'S TOWN
19910059,SIMON'S TOWN
19910020,SIMON'S TOWN
19910013,SIMON'S TOWN
19910067,SIMON'S TOWN
19910104,SIMON'S TOWN
19910066,SIMON'S TOWN
19912661,PENHILL
19915813,JOE SLOVO PARK
19915809,JOE SLOVO PARK
19915812,JOE SLOVO PARK
19915600,JOE SLOVO PARK
19915808,JOE SLOVO PARK
19914748,VREDEHOEK
19914829,VREDEHOEK
19914831,VREDEHOEK
19914758,VREDEHOEK
19914751,VREDEHOEK
19914826,VREDEHOEK
19914768,VREDEHOEK
19915554,SUNSET BEACH
19915552,SUNSET BEACH
19915998,BONNIE BROOK
19915993,ZOO PARK
19915334,WINDSOR PARK ESTATE
19915329,WINDSOR PARK ESTATE
19915326,WINDSOR PARK ESTATE
19915335,WINDSOR PARK ESTATE
19915331,WINDSOR PARK ESTATE
19915327,WINDSOR ESTATE
19915992,WINDSOR ESTATE
19915986,WINDSOR ESTATE
19915989,WINDSOR ESTATE
19915990,WINDSOR ESTATE
19916047,FLAMINGO VLEI
19916035,FLAMINGO VLEI
19914289,STELLENDALE
19914543,RUYTERWACHT
19915164,RUYTERWACHT
19915165,RUYTERWACHT
19915161,RUYTERWACHT
19915166,RUYTERWACHT
19915163,RUYTERWACHT
19915169,RUYTERWACHT
19910941,SEAWINDS
19911030,SEAWINDS
19910942,SEAWINDS
19911213,SEAWINDS
19910939,SEAWINDS
19910725,SEAWINDS
19910943,SEAWINDS
19911028,SEAWINDS
19911212,SEAWINDS
19911050,FALSE BAY COASTAL PARK
19911017,FALSE BAY COASTAL PARK
19911057,FALSE BAY COASTAL PARK
19915816,O'KENNEDYVILLE
19915815,O'KENNEDYVILLE
19916069,NATURES VALLEY
19914442,BONTEHEUWEL
19913794,BONTEHEUWEL
19913782,BONTEHEUWEL
19913777,BONTEHEUWEL
19912807,BONTEHEUWEL
19912793,BONTEHEUWEL
19914449,BONTEHEUWEL
19913781,BONTEHEUWEL
19914448,BONTEHEUWEL
19912790,BONTEHEUWEL
19913793,BONTEHEUWEL
19913798,BONTEHEUWEL
19913788,BONTEHEUWEL
19912803,BONTEHEUWEL
19913779,BONTEHEUWEL
19910961,FRAAIGELEGEN
19910043,OCEAN VIEW
19910042,OCEAN VIEW
19910053,OCEAN VIEW
19910046,OCEAN VIEW
19910041,OCEAN VIEW
19910142,GLENCAIRN
19910112,GLENCAIRN
19910106,GLENCAIRN
19910109,GLENCAIRN
19910105,GLENCAIRN
19910113,GLENCAIRN
19910107,GLENCAIRN
19914956,GREEN POINT
19914961,GREEN POINT
19914962,GREEN POINT
19915019,GREEN POINT
19914964,GREEN POINT
19914954,GREEN POINT
19914971,GREEN POINT
19910734,STEENBERG
19910731,STEENBERG
19911039,STEENBERG
19910724,STEENBERG
19910739,STEENBERG
19910729,STEENBERG
19910730,STEENBERG
19910741,STEENBERG
19910728,STEENBERG
19910740,STEENBERG
19911970,MAITLAND GARDEN VILLAGE
19914731,MAITLAND GARDEN VILLAGE
19914257,TABLE MOUNTAIN
19914476,TABLE MOUNTAIN
19912005,BELL GLEN
19912006,NEW MACASSAR
19916085,FISANTEKRAAL
19916080,FISANTEKRAAL
19916082,FISANTEKRAAL
19916084,FISANTEKRAAL
19915941,UITZICHT
19915944,UITZICHT
19916092,UITZICHT
19915946,UITZICHT
19915942,UITZICHT
19916088,UITZICHT
19915947,UITZICHT
19916093,UITZICHT
19915945,UITZICHT
19915282,NORTHPINE
19915273,NORTHPINE
19915290,NORTHPINE
19915300,NORTHPINE
19915281,NORTHPINE
19915288,NORTHPINE
19915298,NORTHPINE
19915292,NORTHPINE
19913946,HOOGSTEDE
19915587,SANDDRIFT
19915586,SANDDRIFT
19915611,SUMMER GREENS
19915605,SUMMER GREENS
19915608,SUMMER GREENS
19915610,SUMMER GREENS
19915397,SUMMER GREENS
19915643,SUMMER GREENS
19915604,SUMMER GREENS
19914849,SIGNAL HILL / LIONS HEAD
19914852,CLIFTON
19911799,TAFELSIG
19911749,TAFELSIG
19911298,TAFELSIG
19911287,TAFELSIG
19914690,BELHAR EXT 21
19913888,BELHAR EXT 21
19913883,BELHAR EXT 21
19914529,MATROOSFONTEIN
19912420,CLARKES ESTATE
19912415,CLARKES ESTATE
19914600,MODDERDAM
19914599,MODDERDAM
19914670,MODDERDAM
19914604,MODDERDAM
19914524,BISHOP LAVIS
19912407,BISHOP LAVIS
19912408,BISHOP LAVIS
19912413,BISHOP LAVIS
19912400,BISHOP LAVIS
19912811,BISHOP LAVIS
19912406,BISHOP LAVIS
19912403,BISHOP LAVIS
19914802,ADRIAANSE
19914841,ADRIAANSE
19914842,ADRIAANSE
19912410,ADRIAANSE
19912694,NONQUBELA
19913036,NONQUBELA
19911557,SABATA DALINDYEBO SQUARE
19911723,EYETHU
19911547,EYETHU
19915895,SCOTTSDENE
19915697,SCOTTSDENE
19915694,SCOTTSDENE
19915716,SCOTTSDENE
19915893,SCOTTSDENE
19915897,SCOTTSDENE
19915692,SCOTTSDENE
19915696,SCOTTSDENE
19915693,SCOTTSDENE
19915894,SCOTTSDENE
19915690,SCOTTSDENE
19916237,SUNNINGDALE
19916185,SUNNINGDALE
19916180,SUNNINGDALE
19916263,SUNNINGDALE
19916207,SUNNINGDALE
19914411,JACARANDAS
19912760,GUGULETU
19912347,GUGULETU
19912371,GUGULETU
19912369,GUGULETU
19914086,GUGULETU
19912352,GUGULETU
19913768,GUGULETU
19912358,GUGULETU
19912736,GUGULETU
19912780,GUGULETU
19912770,GUGULETU
19912365,GUGULETU
19912769,GUGULETU
19914085,GUGULETU
19912732,GUGULETU
19912750,GUGULETU
19912340,GUGULETU
19913593,GUGULETU
19913598,GUGULETU
19914375,GUGULETU
19913761,GUGULETU
19913749,GUGULETU
19913615,GUGULETU
19912771,GUGULETU
19912373,GUGULETU
19912740,GUGULETU
19914374,GUGULETU
19913753,GUGULETU
19913743,GUGULETU
19912782,GUGULETU
19912765,GUGULETU
19912751,GUGULETU
19914084,GUGULETU
19912772,GUGULETU
19913762,GUGULETU
19912370,GUGULETU
19912379,GUGULETU
19913757,GUGULETU
19913612,GUGULETU
19912353,GUGULETU
19914373,GUGULETU
19912786,GUGULETU
19912357,GUGULETU
19913752,GUGULETU
19913759,GUGULETU
19912745,GUGULETU
19910996,LAKESIDE
19910992,LAKESIDE
19910600,LAKESIDE
19915592,MARCONI BEAM
19915594,MARCONI BEAM
19915593,MARCONI BEAM
19913881,BELHAR EXT 22
19913890,BELHAR EXT 22
19914645,OOSTERZEE-BELLVILLE
19914636,OOSTERZEE-BELLVILLE
19914647,OOSTERZEE-BELLVILLE
19914644,OOSTERZEE-BELLVILLE
19915065,TRANSNET MARSHALLING YARD
19912495,PLATTEKLOOF 1
19915470,AVONDALE - PAROW
19915467,AVONDALE - PAROW
19915464,AVONDALE - PAROW
19914646,VREDELUST BELLVILLE
19914649,VREDELUST BELLVILLE
19914650,VREDELUST BELLVILLE
19915795,KENRIDGE
19915952,KENRIDGE
19915807,KENRIDGE
19915954,KENRIDGE
19915796,KENRIDGE
19915778,KENRIDGE
19915805,"WATERKLOOF, DE BRON EXT 44"
19915806,"WATERKLOOF, DE BRON EXT 44"
19915797,"WATERKLOOF, DE BRON EXT 44"
19913991,EVERSDAL 
19915132,EVERSDAL 
19915138,EVERSDAL 
19915886,PROTEA VALLEY
19915800,PROTEA VALLEY
19915773,ROSENDAL
19915788,WELGEMOED
19915785,WELGEMOED
19915497,TYGERVALLEY
19915772,RIDGEWORTH
19915771,RIDGEWORTH
19915115,STELLENRIDGE
19915121,STELLENRIDGE
19915117,STELLENRIDGE
19913944,VREDENBERG - BELLVILLE
19913950,VREDENBERG - BELLVILLE
19915112,LA ROCHELLE
19915637,BLOEMHOF
19915114,BLOEMHOF
19915641,BLOMVLEI
19915640,SELBORNE
19915107,BLOMTUIN
19915636,BLOMTUIN
19915526,OAKGLEN
19915531,OAKGLEN
19915528,OAKGLEN
19913937,OAKGLEN
19915524,OAKGLEN
19913938,OAKGLEN
19915523,OAKGLEN
19913934,OAKGLEN
19913935,OAKGLEN
19915532,OAKGLEN
19915530,OAKGLEN
19913933,OAKGLEN
19915099,CHRISMAR
19915104,CHRISMAR
19915102,CHRISMAR
19915103,CHRISMAR
19915100,CHRISMAR
19913928,STIKLAND HOSPITAAL
19915490,OAKDALE
19915507,OAKDALE
19915505,OAKDALE
19915484,OAKDALE
19915506,OAKDALE
19915489,OAKDALE
19915492,OAKDALE
19915485,OAKDALE
19915483,OAKDALE
19915482,KINGSTON
19915130,STELLENBERG
19915127,STELLENBERG
19915129,STELLENBERG
19915774,STELLENBERG
19915124,STELLENBERG
19915125,STELLENBERG
19915105,BLOMMENDAL
19915916,LANGEBERG RIDGE
19915915,LANGEBERG RIDGE
19915914,LANGEBERG RIDGE
19915920,LANGEBERG RIDGE
19915917,LANGEBERG RIDGE
19915918,LANGEBERG RIDGE
19915909,KLEINBRON
19915911,KLEINBRON
19916005,KLEINBRON
19915906,CAPE GATE
19915134,AMANDA GLEN 
19913960,VREDEKLOOF
19913973,VREDEKLOOF
19913967,VREDEKLOOF
19913964,VREDEKLOOF
19915285,MORGENSTER HEIGHTS
19915900,MORGENSTER HEIGHTS
19914660,LOEVENSTEIN
19914662,LOEVENSTEIN
19914655,LOEVENSTEIN
19915474,LOEVENSTEIN
19914664,LOEVENSTEIN
19915635,LOEVENSTEIN
19914659,LOEVENSTEIN
19915473,LOEVENSTEIN
19914661,LOEVENSTEIN
19914658,LOEVENSTEIN
19914657,HOHEIZEN
19910535,ASANDA
19910283,ASANDA
19910542,ASANDA
19910626,RETREAT
19910743,RETREAT
19911047,RETREAT
19910744,RETREAT
19910633,RETREAT
19910619,RETREAT
19910627,RETREAT
19910752,RETREAT
19910749,RETREAT
19910753,RETREAT
19910747,RETREAT
19913968,STELLENRYK
19913961,STELLENRYK
19915131,STELLENRYK
19913953,STELLENRYK
19912457,PAROW
19912461,PAROW
19912459,PAROW
19912451,BEACONVALE
19912449,BEACONVALE
19910282,VAN DER STEL
19910288,GANTS PARK
19915378,KENSINGTON
19910927,KENSINGTON
19910920,KENSINGTON
19915376,KENSINGTON
19910923,KENSINGTON
19910921,KENSINGTON
19910925,KENSINGTON
19916311,WESFLEUR
19916378,ATLANTIS INDUSTRIAL
19910697,WYNBERG NU
19910690,BISHOPSCOURT
19910689,BISHOPSCOURT
19910149,ONVERWACHT - GORDON'S BAY
19910160,GORDONS BAY
19915404,TIJGERHOF
19915412,TIJGERHOF
19915411,TIJGERHOF
19915413,TIJGERHOF
19915403,TIJGERHOF
19915414,TIJGERHOF
19915409,TIJGERHOF
19915398,TIJGERHOF
19915389,CENTURY CITY
19915408,CENTURY CITY
19915393,CENTURY CITY
19915396,CENTURY CITY
19915651,CENTURY CITY
19915385,CENTURY CITY
19915388,ACACIA PARK
19915379,ACACIA PARK
19915390,ACACIA PARK
19914304,ST DUMAS
19914299,ST DUMAS
19914306,ST DUMAS
19914163,LEIDEN
19913468,LEIDEN
19914380,LEIDEN
19914110,CROSSROADS
19912336,CROSSROADS
19913329,CROSSROADS
19914113,CROSSROADS
19912334,CROSSROADS
19913380,CROSSROADS
19912363,CROSSROADS
19913374,CROSSROADS
19913383,CROSSROADS
19913358,CROSSROADS
19913381,CROSSROADS
19913386,CROSSROADS
19913363,CROSSROADS
19913367,CROSSROADS
19913323,CROSSROADS
19912335,CROSSROADS
19913319,CROSSROADS
19913373,CROSSROADS
19913332,CROSSROADS
19913378,CROSSROADS
19913359,CROSSROADS
19914239,NYANGA
19912327,NYANGA
19912747,NYANGA
19914247,NYANGA
19912341,NYANGA
19914237,NYANGA
19913308,NYANGA
19912744,NYANGA
19912752,NYANGA
19912333,NYANGA
19913316,NYANGA
19913310,NYANGA
19913317,NYANGA
19912737,NYANGA
19912313,NYANGA
19914241,NYANGA
19912749,NYANGA
19912320,NYANGA
19912312,NYANGA
19913313,NYANGA
19912328,NYANGA
19913314,NYANGA
19912316,NYANGA
19912319,NYANGA
19912329,NYANGA
19911277,EASTRIDGE
19914273,DENNEMERE
19910652,MEADOWRIDGE
19913208,SAREPTA
19913898,SAREPTA
19913897,SAREPTA
19913896,SAREPTA
19913891,SAREPTA
19913900,SAREPTA
19913215,SAREPTA
19913899,SAREPTA
19911136,PELIKAN PARK
19915496,BO OAKDALE
19915493,BO OAKDALE
19911980,PAARDEN EILAND
19914510,SALT RIVER
19915038,SALT RIVER
19915039,SALT RIVER
19915035,SALT RIVER
19914492,SALT RIVER
19911975,SALT RIVER
19914512,SALT RIVER
19912167,BERGVLIET
19910637,BERGVLIET
19910647,BERGVLIET
19910642,BERGVLIET
19912568,BERGVLIET
19910641,BERGVLIET
19911657,TOKAI
19911653,TOKAI
19910630,TOKAI
19911008,TOKAI
19911655,TOKAI
19910621,TOKAI
19911668,TOKAI
19913082,MXOLISI PHETANI
19913059,MXOLISI PHETANI
19913086,MXOLISI PHETANI
19913097,MXOLISI PHETANI
19913053,MXOLISI PHETANI
19913101,MXOLISI PHETANI
19913090,MXOLISI PHETANI
19913248,MXOLISI PHETANI
19912926,BONGANI
19914534,EPPING FOREST
19914532,EPPING FOREST
19910565,MARTINVILLE
19915267,PROTEA HEIGHTS
19915248,PROTEA HEIGHTS
19915349,PROTEA HEIGHTS
19915260,PROTEA HEIGHTS
19915262,PROTEA HEIGHTS
19915256,PROTEA HEIGHTS
19915255,PROTEA HEIGHTS
19915253,PROTEA HEIGHTS
19915348,PROTEA HEIGHTS
19915254,PROTEA HEIGHTS
19915246,PROTEA HEIGHTS
19915350,PROTEA HEIGHTS
19915973,AURORA
19916054,AURORA
19915962,AURORA
19915972,AURORA
19916043,AURORA
19915961,VERGESIG
19915964,VERGESIG
19914621,RAVENSMEAD
19914627,RAVENSMEAD
19914623,RAVENSMEAD
19914620,RAVENSMEAD
19915213,RAVENSMEAD
19914624,RAVENSMEAD
19914619,RAVENSMEAD
19914628,RAVENSMEAD
19914622,RAVENSMEAD
19912116,ILITHA PARK
19910216,KOMMETJIE
19910441,KOMMETJIE
19910215,KOMMETJIE
19910213,KOMMETJIE
19910221,KOMMETJIE
19910214,KOMMETJIE
19910047,KOMMETJIE
19915235,BURGUNDY
19913049,THEMBOKWEZI
19915200,BELLVILLE SOUTH
19915198,BELLVILLE SOUTH
19915204,BELLVILLE SOUTH
19915075,BELLVILLE SOUTH
19915203,BELLVILLE SOUTH
19915077,BELLVILLE SOUTH
19915083,BELLVILLE SOUTH
19915202,BELLVILLE SOUTH
19915074,BELLVILLE SOUTH
19915201,BELLVILLE SOUTH
19915067,GREENLANDS
19913524,SACK'S CIRCLE INDUSTRIA
19913523,SACK'S CIRCLE INDUSTRIA
19913520,UWC
19914614,PAROW INDUSTRIA
19913912,LABIANCE
19913914,LABIANCE
19913913,LABIANCE
19916291,MELKBOSCH STRAND
19916292,MELKBOSCH STRAND
19916286,MELKBOSCH STRAND
19916283,MELKBOSCH STRAND
19916284,MELKBOSCH STRAND
19916280,MELKBOSCH STRAND
19916282,MELKBOSCH STRAND
19916281,MELKBOSCH STRAND
19916277,MELKBOSCH STRAND
19916298,MELKBOSCH STRAND
19913872,BELHAR EXT 18
19913159,FAIRDALE
19913807,FAIRDALE
19913146,FAIRDALE
19913119,MFULENI
19914089,MFULENI
19913575,MFULENI
19913147,MFULENI
19913828,MFULENI
19913829,MFULENI
19913576,MFULENI
19915502,BELLVILLE CBD
19914635,BELLVILLE CBD
19915500,BELLVILLE CBD
19911484,MANDELA PARK
19911489,MANDELA PARK
19912068,MANDELA PARK
19911491,MANDELA PARK
19911518,MANDELA PARK
19911521,MANDELA PARK
19914847,GARDENS
19915052,GARDENS
19914927,GARDENS
19914795,GARDENS
19915047,GARDENS
19915045,GARDENS
19915046,GARDENS
19915054,GARDENS
19915049,GARDENS
19914766,GARDENS
19915050,GARDENS
19914846,GARDENS
19914798,GARDENS
19915059,GARDENS
19914924,GARDENS
19914793,GARDENS
19911617,UMRHABULO TRIANGLE
19912110,UMRHABULO TRIANGLE
19912103,UMRHABULO TRIANGLE
19911605,UMRHABULO TRIANGLE
19911633,UMRHABULO TRIANGLE
19910576,ERINVALE ESTATE
19914575,PLATTEKLOOF GLEN
19915624,PLATTEKLOOF GLEN
19914582,PLATTEKLOOF GLEN
19914577,PLATTEKLOOF GLEN
19915625,PLATTEKLOOF GLEN
19914572,N1-STAD
19915184,TYGERDAL
19914564,RICHMOND ESTATE
19914554,RICHMOND ESTATE
19915445,VASCO ESTATE
19914571,VASCO ESTATE
19910054,CAPE FARMS - DISTRICT H
19910421,CAPE FARMS - DISTRICT H
19910220,CAPE FARMS - DISTRICT H
19910115,FISH HOEK
19910364,FISH HOEK
19910126,FISH HOEK
19910357,FISH HOEK
19910362,FISH HOEK
19910134,FISH HOEK
19910139,FISH HOEK
19910135,FISH HOEK
19910117,FISH HOEK
19910128,FISH HOEK
19910116,FISH HOEK
19910361,FISH HOEK
19915427,TOWNSEND ESTATE
19915174,TOWNSEND ESTATE
19915418,TOWNSEND ESTATE
19912593,SOUTHFIELD
19912598,SOUTHFIELD
19910780,SOUTHFIELD
19910773,SOUTHFIELD
19910776,SOUTHFIELD
19910771,SOUTHFIELD
19912574,SOUTHFIELD
19910760,SOUTHFIELD
19912503,OTTERY
19910804,OTTERY
19910794,OTTERY
19910795,OTTERY
19912512,OTTERY
19912595,OTTERY
19910806,OTTERY
19910790,OTTERY
19912628,OTTERY
19910798,OTTERY
19912627,OTTERY
19910758,GRASSY PARK
19911054,GRASSY PARK
19910770,GRASSY PARK
19910762,GRASSY PARK
19914390,RONDEBOSCH
19914388,RONDEBOSCH
19910840,RONDEBOSCH
19911945,RONDEBOSCH
19911941,RONDEBOSCH
19913027,RONDEBOSCH
19911932,RONDEBOSCH
19914384,RONDEBOSCH
19910850,RONDEBOSCH
19914387,RONDEBOSCH
19911929,RONDEBOSCH
19913025,RONDEBOSCH
19914383,RONDEBOSCH
19913026,RONDEBOSCH
19911930,RONDEBOSCH
19913018,RONDEBOSCH
19910845,RONDEBOSCH
19914392,RONDEBOSCH
19913098,DRIFTSANDS
19912024,DRIFTSANDS
19913233,DRIFTSANDS
19910979,MACASSAR
19910983,FIRGROVE
19916273,BIG BAY
19916266,BIG BAY
19916271,BIG BAY
19916272,BIG BAY
19916269,BIG BAY
19916268,BIG BAY
19915845,KANONBERG
19914586,WELGELEGEN
19915674,WELGELEGEN
19915833,WELGELEGEN
19915665,WELGELEGEN
19915676,WELGELEGEN
19915673,WELGELEGEN
19915675,WELGELEGEN
19915848,OUDE WESTHOF
19915846,OUDE WESTHOF
19915842,WELGEDACHT
19915844,WELGEDACHT
19915786,WELGEDACHT
19915854,BARONETCY ESTATE
19915837,BARONETCY ESTATE
19915679,PLATTEKLOOF 3
19915513,BOSTON
19915511,BOSTON
19915512,BOSTON
19914652,BOSTON
19914639,BOSTON
19915516,BOSTON
19914638,BOSTON
19915510,BOSTON
19914640,BOSTON
19914634,HARDEKRAALTJIE
19915036,OBSERVATORY
19914480,OBSERVATORY
19911964,OBSERVATORY
19911960,OBSERVATORY
19915037,OBSERVATORY
19911971,OBSERVATORY
19911961,OBSERVATORY
19911962,OBSERVATORY
19915030,OBSERVATORY
19914483,OBSERVATORY
19914535,THE RANGE
19912511,WETTON
19913530,WETTON
19912513,WETTON
19912510,WETTON
19916162,DUNOON
19916148,DUNOON
19916135,DUNOON
19916125,DUNOON
19916113,DUNOON
19916193,DUNOON
19916127,DUNOON
19916110,DUNOON
19916139,DUNOON
19916153,DUNOON
19916114,DUNOON
19916129,DUNOON
19916136,DUNOON
19916161,DUNOON
19916134,DUNOON
19916168,DUNOON
19916104,DUNOON
19916106,KILLARNEY GARDENS
19916221,THE STABLES
19910999,KIRSTENHOF
19911003,KIRSTENHOF
19911245,KIRSTENHOF
19910854,ATHLONE
19910849,ATHLONE
19912559,ATHLONE
19910846,ATHLONE
19912551,ATHLONE
19910855,ATHLONE
19913740,ATHLONE
19913741,ATHLONE
19913736,CRAWFORD
19913738,CRAWFORD
19912545,CRAWFORD
19916248,BLAAUWBERGSTRAND
19916261,BLAAUWBERGSTRAND
19916274,BLAAUWBERGSTRAND
19916166,BLOUBERG RISE
19916164,BLOUBERG RISE
19916200,BLOUBERG RISE
19916222,WEST BEACH
19916214,WEST BEACH
19916201,WEST BEACH
19916172,BLOUBERGRANT
19916150,BLOUBERGRANT
19912168,EAGLE PARK
19912092,EAGLE PARK
19912087,EAGLE PARK
19912088,EAGLE PARK
19915953,DURBELL
19915955,DURBELL
19910682,CONSTANTIA
19912241,CONSTANTIA
19912245,CONSTANTIA
19912232,CONSTANTIA
19912240,CONSTANTIA
19912234,CONSTANTIA
19910662,CONSTANTIA
19911664,CONSTANTIA
19912243,CONSTANTIA
19912228,CONSTANTIA
19910656,CONSTANTIA
19910659,CONSTANTIA
19912229,CONSTANTIA
19911903,KENILWORTH
19914192,KENILWORTH
19914186,KENILWORTH
19912973,KENILWORTH
19912971,KENILWORTH
19914109,KENILWORTH
19911910,KENILWORTH
19911909,KENILWORTH
19912966,KENILWORTH
19911899,KENILWORTH
19912978,KENILWORTH
19910827,KENILWORTH
19914106,KENILWORTH
19910824,KENILWORTH
19912975,KENILWORTH
19910685,KENILWORTH
19912969,KENILWORTH
19911896,WYNBERG
19912963,WYNBERG
19913718,WYNBERG
19910684,WYNBERG
19910680,WYNBERG
19910679,WYNBERG
19910678,WYNBERG
19911890,WYNBERG
19910132,CLOVELLY
19915219,MAITLAND
19910913,MAITLAND
19910905,MAITLAND
19911974,MAITLAND
19911978,MAITLAND
19911979,MAITLAND
19915214,MAITLAND
19911976,MAITLAND
19915217,MAITLAND
19915215,MAITLAND
19910442,KALK BAY
19910445,KALK BAY
19912998,NEWLANDS
19913009,NEWLANDS
19913007,NEWLANDS
19914364,NEWLANDS
19912999,NEWLANDS
19910698,NEWLANDS
19913002,NEWLANDS
19910699,NEWLANDS
19910700,NEWLANDS
19913003,NEWLANDS
19915365,CAPE TOWN CITY CENTRE
19915188,CAPE TOWN CITY CENTRE
19915187,CAPE TOWN CITY CENTRE
19915062,CAPE TOWN CITY CENTRE
19915192,CAPE TOWN CITY CENTRE
19914942,CAPE TOWN CITY CENTRE
19914774,CAPE TOWN CITY CENTRE
19914787,CAPE TOWN CITY CENTRE
19914948,CAPE TOWN CITY CENTRE
19915222,CAPE TOWN CITY CENTRE
19914777,CAPE TOWN CITY CENTRE
19915189,CAPE TOWN CITY CENTRE
19914772,CAPE TOWN CITY CENTRE
19912438,ELSIES RIVER
19914542,ELSIES RIVER
19912435,ELSIES RIVER
19912433,ELSIES RIVER
19912436,ELSIES RIVER
19912440,AVONWOOD
19912443,AVONWOOD
19910496,ST JAMES
19915320,BELMONT PARK
19915715,BELMONT PARK
19915721,BELMONT PARK
19915726,BELMONT PARK
19915723,BELMONT PARK
19913202,GERSHAM
19914294,HIGHBURY
19913203,HIGHBURY
19914472,HIGHBURY
19913212,HIGHBURY
19913211,HIGHBURY
19913206,HIGHBURY
19913204,HIGHBURY
19913199,HIGHBURY PARK
19913195,HIGHBURY PARK
19913200,HIGHBURY PARK
19913198,HIGHBURY PARK
19914469,HIGHBURY PARK
19911396,ROCKLANDS
19911310,ROCKLANDS
19911250,ROCKLANDS
19911393,ROCKLANDS
19911397,ROCKLANDS
19914745,ORANJEZICHT
19914794,ORANJEZICHT
19915043,ORANJEZICHT
19914757,ORANJEZICHT
19914792,ORANJEZICHT
19914789,ORANJEZICHT
19911862,DIEP RIVER
19912587,DIEP RIVER
19910655,DIEP RIVER
19911864,DIEP RIVER
19912252,DIEP RIVER
19910654,DIEP RIVER
19910991,MUIZENBERG
19910717,MUIZENBERG
19910989,MUIZENBERG
19910607,MUIZENBERG
19910587,MUIZENBERG
19910595,MUIZENBERG
19910581,MUIZENBERG
19910707,MUIZENBERG
